"triplet_id","query_id","target_id1","target_id2"
997,2322651,2331151,2325486
998,2322651,2330046,2342718
999,2322651,2328778,2331151
1000,2322651,2342718,2331917
1001,2316508,2334322,2325492
1002,2316508,2339585,2414764
1003,2316508,2342974,2322271
1004,2316508,2328268,2412634
1005,2316508,2343204,2336155
1006,2316508,2416789,2334322
1007,2316508,2328268,2325492
1008,2316508,2322271,2328268
1009,2316508,2339585,2412634
1010,2316508,2334092,2343204
1011,2324705,2325790,2319847
1012,2324705,2316952,2338324
1013,2324705,2319169,2338324
1014,2324705,2319317,2319392
1015,2324705,2316400,2336092
1016,2324705,2331140,2325790
1017,2324705,2334343,2411823
1018,2324705,2331140,2333652
1019,2324705,2339760,2325790
1020,2324705,2316952,2412937
1021,2343138,2340578,2332889
1022,2343138,2319482,2335613
1023,2343138,2342028,2315421
1024,2343138,2342028,2332889
1025,2343138,2336274,2337396
1026,2343138,2340578,2320383
1027,2343138,2322547,2416296
1028,2343138,2336517,2334810
1029,2343138,2332889,2414330
1030,2343138,2323001,2336274
1031,2316519,2415829,2327753
1032,2316519,2338447,2334480
1033,2316519,2336649,2316014
1034,2316519,2336649,2329940
1035,2316519,2415779,2415386
1036,2316519,2338447,2413340
1037,2316519,2337462,2336649
1038,2316519,2329940,2340825
1039,2316519,2415779,2318448
1040,2316519,2415204,2415779
1041,2318568,2322411,2414536
1042,2318568,2412323,2331282
1043,2318568,2329877,2417188
1044,2318568,2326958,2336019
1045,2318568,2335288,2316930
1046,2318568,2417188,2325152
1047,2318568,2317306,2412002
1048,2318568,2412323,2315847
1049,2318568,2412002,2329337
1050,2318568,2417188,2411703
1051,2416871,2414781,2332369
1052,2416871,2342277,2331314
1053,2416871,2338164,2329524
1054,2416871,2338164,2327931
1055,2416871,2327147,2324429
1056,2416871,2315486,2331314
1057,2416871,2332369,2332702
1058,2416871,2338164,2341305
1059,2416871,2338164,2315486
1060,2416871,2327147,2332369
1061,2339049,2333035,2413010
1062,2339049,2327377,2335901
1063,2339049,2319839,2411713
1064,2339049,2319839,2412364
1065,2339049,2316680,2326973
1066,2339049,2337889,2338941
1067,2339049,2317063,2319839
1068,2339049,2335901,2411713
1069,2339049,2337381,2319939
1070,2339049,2413991,2316680
1071,2332907,2413824,2336399
1072,2332907,2319126,2316434
1073,2332907,2416741,2417425
1074,2332907,2329289,2318976
1075,2332907,2336170,2336701
1076,2332907,2316391,2318976
1077,2332907,2334488,2336399
1078,2332907,2329289,2316826
1079,2332907,2416849,2338795
1080,2332907,2316826,2343681
1081,2318570,2342543,2339530
1082,2318570,2417489,2325679
1083,2318570,2342543,2415818
1084,2318570,2325679,2339485
1085,2318570,2325679,2316832
1086,2318570,2315862,2334511
1087,2318570,2411961,2327113
1088,2318570,2327907,2339530
1089,2318570,2417489,2337561
1090,2318570,2315779,2411961
1091,2320621,2335644,2317360
1092,2320621,2330822,2320779
1093,2320621,2338546,2330822
1094,2320621,2321729,2342309
1095,2320621,2317360,2321729
1096,2320621,2320779,2416789
1097,2320621,2338546,2320779
1098,2320621,2335644,2321729
1099,2320621,2330822,2339881
1100,2320621,2335644,2335581
1101,2339053,2338761,2318119
1102,2339053,2332298,2321926
1103,2339053,2326350,2331161
1104,2339053,2337600,2320752
1105,2339053,2342763,2329963
1106,2339053,2337600,2341158
1107,2339053,2321195,2331597
1108,2339053,2329963,2320752
1109,2339053,2342763,2338761
1110,2339053,2318119,2341158
1111,2337013,2335010,2321261
1112,2337013,2315729,2325365
1113,2337013,2325365,2316070
1114,2337013,2340502,2341726
1115,2337013,2413143,2340970
1116,2337013,2325365,2334896
1117,2337013,2335010,2329286
1118,2337013,2315729,2340997
1119,2337013,2336906,2338447
1120,2337013,2340970,2417910
1121,2416886,2329441,2340157
1122,2416886,2412455,2413587
1123,2416886,2339542,2340157
1124,2416886,2327287,2317587
1125,2416886,2412455,2335239
1126,2416886,2413587,2412424
1127,2416886,2339542,2332248
1128,2416886,2337807,2323038
1129,2416886,2335986,2412424
1130,2416886,2339542,2331085
1131,2332919,2337090,2336220
1132,2332919,2315550,2320704
1133,2332919,2322390,2317266
1134,2332919,2413432,2416808
1135,2332919,2343474,2336220
1136,2332919,2343474,2416814
1137,2332919,2337090,2340094
1138,2332919,2337090,2326868
1139,2332919,2325978,2315550
1140,2332919,2343474,2316261
1141,2341112,2322294,2327989
1142,2341112,2329785,2326455
1143,2341112,2339988,2327989
1144,2341112,2417947,2416743
1145,2341112,2325934,2339339
1146,2341112,2330349,2327989
1147,2341112,2330349,2319659
1148,2341112,2414543,2325129
1149,2341112,2329785,2416743
1150,2341112,2340859,2337164
1151,2322680,2329825,2416435
1152,2322680,2316458,2329064
1153,2322680,2336486,2414781
1154,2322680,2326143,2319274
1155,2322680,2326143,2336476
1156,2322680,2334350,2338164
1157,2322680,2326143,2339374
1158,2322680,2416467,2332369
1159,2322680,2343564,2342458
1160,2322680,2336486,2315486
1161,2328826,2317673,2318183
1162,2328826,2342223,2337389
1163,2328826,2414715,2326393
1164,2328826,2336814,2337389
1165,2328826,2316615,2319727
1166,2328826,2320037,2341371
1167,2328826,2337389,2324415
1168,2328826,2333016,2322065
1169,2328826,2332363,2342223
1170,2328826,2337389,2326855
1171,2320635,2412197,2336316
1172,2320635,2324271,2333344
1173,2320635,2331349,2338659
1174,2320635,2323471,2327064
1175,2320635,2338659,2316434
1176,2320635,2317806,2317179
1177,2320635,2336671,2337366
1178,2320635,2323471,2336671
1179,2320635,2336671,2338346
1180,2320635,2412711,2337366
1181,2318585,2328958,2330094
1182,2318585,2415972,2315439
1183,2318585,2315439,2322157
1184,2318585,2412303,2318097
1185,2318585,2329901,2329017
1186,2318585,2333542,2412303
1187,2318585,2413621,2328958
1188,2318585,2322157,2317267
1189,2318585,2413621,2329017
1190,2318585,2322157,2322391
1191,2320642,2342628,2321499
1192,2320642,2321499,2321542
1193,2320642,2319303,2334879
1194,2320642,2411894,2330585
1195,2320642,2321082,2327621
1196,2320642,2321499,2322230
1197,2320642,2328231,2320783
1198,2320642,2328231,2417686
1199,2320642,2338470,2417686
1200,2320642,2319303,2320478
1201,2339076,2411631,2415597
1202,2339076,2334508,2328505
1203,2339076,2412771,2342163
1204,2339076,2330578,2411631
1205,2339076,2328505,2342797
1206,2339076,2334508,2329468
1207,2339076,2325614,2332117
1208,2339076,2328505,2342163
1209,2339076,2326839,2332902
1210,2339076,2328265,2414183
1211,2332932,2323628,2317017
1212,2332932,2335301,2333845
1213,2332932,2330415,2317136
1214,2332932,2414115,2316345
1215,2332932,2342187,2414115
1216,2332932,2341169,2337659
1217,2332932,2319270,2342187
1218,2332932,2321643,2331055
1219,2332932,2335301,2331055
1220,2332932,2335301,2327654
1221,2320644,2322188,2340798
1222,2320644,2330811,2413806
1223,2320644,2320594,2324421
1224,2320644,2413806,2324421
1225,2320644,2328322,2332520
1226,2320644,2343260,2322188
1227,2320644,2326220,2413421
1228,2320644,2326220,2316974
1229,2320644,2320594,2330811
1230,2320644,2338958,2340643
1231,2326789,2318807,2412479
1232,2326789,2336092,2416522
1233,2326789,2330196,2331724
1234,2326789,2341368,2321355
1235,2326789,2324386,2323331
1236,2326789,2320604,2318807
1237,2326789,2329958,2320604
1238,2326789,2331724,2413206
1239,2326789,2329918,2342258
1240,2326789,2341368,2331914
1241,2343179,2337623,2322637
1242,2343179,2337623,2416305
1243,2343179,2321445,2321512
1244,2343179,2416305,2321512
1245,2343179,2415634,2327941
1246,2343179,2318665,2322984
1247,2343179,2327941,2413518
1248,2343179,2334873,2327941
1249,2343179,2322637,2414562
1250,2343179,2321512,2414845
1251,2334987,2332471,2321252
1252,2334987,2342527,2417157
1253,2334987,2332864,2413263
1254,2334987,2323179,2318808
1255,2334987,2342527,2342468
1256,2334987,2417157,2335577
1257,2334987,2320625,2323179
1258,2334987,2318050,2332864
1259,2334987,2332471,2417157
1260,2334987,2417157,2339949
1261,2337037,2341534,2412498
1262,2337037,2321294,2330224
1263,2337037,2339773,2321294
1264,2337037,2333418,2343218
1265,2337037,2417124,2329710
1266,2337037,2330459,2339773
1267,2337037,2415854,2321294
1268,2337037,2336617,2414230
1269,2337037,2330459,2331932
1270,2337037,2343382,2341534
1271,2318606,2337022,2341801
1272,2318606,2325195,2325274
1273,2318606,2325195,2327583
1274,2318606,2341801,2320239
1275,2318606,2416290,2337022
1276,2318606,2413537,2329020
1277,2318606,2412461,2317780
1278,2318606,2338995,2413537
1279,2318606,2341554,2326320
1280,2318606,2329020,2320057
1281,2416911,2414317,2416649
1282,2416911,2327882,2343197
1283,2416911,2336473,2328847
1284,2416911,2330368,2328847
1285,2416911,2315705,2336473
1286,2416911,2330368,2343197
1287,2416911,2336096,2333076
1288,2416911,2337296,2343204
1289,2416911,2328847,2331961
1290,2416911,2319398,2333076
1291,2328847,2324210,2413441
1292,2328847,2416098,2413123
1293,2328847,2413441,2333599
1294,2328847,2320464,2318824
1295,2328847,2324210,2340733
1296,2328847,2412721,2413709
1297,2328847,2413709,2340733
1298,2328847,2412721,2416098
1299,2328847,2416098,2319897
1300,2328847,2416911,2333599
1301,2341138,2328121,2414115
1302,2341138,2327737,2336474
1303,2341138,2316014,2320814
1304,2341138,2341419,2324863
1305,2341138,2320337,2415436
1306,2341138,2341419,2335469
1307,2341138,2316014,2324863
1308,2341138,2341419,2323809
1309,2341138,2327737,2322108
1310,2341138,2324863,2335469
1311,2322707,2341891,2332527
1312,2322707,2326044,2340385
1313,2322707,2336108,2413160
1314,2322707,2414947,2342972
1315,2322707,2319779,2316170
1316,2322707,2316170,2320543
1317,2322707,2331051,2327333
1318,2322707,2414947,2323945
1319,2322707,2413160,2327333
1320,2322707,2319779,2316133
1321,2412825,2336864,2316843
1322,2412825,2342644,2338428
1323,2412825,2415197,2333605
1324,2412825,2328190,2326355
1325,2412825,2333901,2316843
1326,2412825,2317535,2337478
1327,2412825,2324331,2326355
1328,2412825,2326137,2328190
1329,2412825,2340541,2333187
1330,2412825,2337478,2341760
1331,2324764,2341545,2415702
1332,2324764,2316457,2338020
1333,2324764,2342295,2316301
1334,2324764,2413016,2413437
1335,2324764,2413437,2417603
1336,2324764,2324788,2320696
1337,2324764,2334795,2316301
1338,2324764,2334470,2415792
1339,2324764,2341545,2415409
1340,2324764,2413016,2415792
1341,2320668,2342537,2331539
1342,2320668,2328645,2324102
1343,2320668,2317987,2326859
1344,2320668,2339909,2342537
1345,2320668,2341545,2414351
1346,2320668,2323357,2341545
1347,2320668,2336823,2317987
1348,2320668,2331539,2320530
1349,2320668,2415643,2341545
1350,2320668,2320530,2340034
1351,2316574,2319895,2411990
1352,2316574,2316581,2415702
1353,2316574,2334421,2323016
1354,2316574,2342294,2338828
1355,2316574,2342656,2319895
1356,2316574,2417133,2323271
1357,2316574,2338828,2417133
1358,2316574,2333412,2316832
1359,2316574,2321843,2417133
1360,2316574,2329126,2329719
1361,2322716,2342984,2333549
1362,2322716,2327456,2319461
1363,2322716,2342984,2332940
1364,2322716,2342984,2317953
1365,2322716,2415827,2319897
1366,2322716,2316301,2416487
1367,2322716,2319461,2330589
1368,2322716,2415827,2321003
1369,2322716,2341206,2342984
1370,2322716,2319897,2318041
1371,2335005,2339529,2337344
1372,2335005,2338948,2416320
1373,2335005,2318077,2417296
1374,2335005,2339529,2324253
1375,2335005,2324253,2327305
1376,2335005,2318077,2416005
1377,2335005,2324253,2328480
1378,2335005,2329485,2339529
1379,2335005,2322046,2322447
1380,2335005,2328321,2339529
1381,2318620,2412455,2338090
1382,2318620,2317265,2316107
1383,2318620,2416886,2324860
1384,2318620,2416886,2412455
1385,2318620,2412455,2416720
1386,2318620,2324860,2315559
1387,2318620,2323038,2412455
1388,2318620,2335239,2413474
1389,2318620,2324860,2316107
1390,2318620,2315559,2318577
1391,2341155,2320486,2332449
1392,2341155,2413816,2326790
1393,2341155,2326357,2326790
1394,2341155,2317752,2324329
1395,2341155,2335022,2413816
1396,2341155,2340554,2338343
1397,2341155,2338780,2326357
1398,2341155,2317375,2413816
1399,2341155,2317375,2326322
1400,2341155,2324712,2335022
1401,2343204,2417066,2417940
1402,2343204,2330205,2416806
1403,2343204,2415884,2417066
1404,2343204,2328970,2330902
1405,2343204,2417066,2417311
1406,2343204,2325985,2417066
1407,2343204,2330205,2329483
1408,2343204,2328970,2328268
1409,2343204,2417066,2323157
1410,2343204,2320848,2316508
1411,2326821,2321743,2317125
1412,2326821,2330986,2324437
1413,2326821,2316937,2415069
1414,2326821,2415069,2417188
1415,2326821,2317125,2411713
1416,2326821,2343414,2320263
1417,2326821,2411661,2319847
1418,2326821,2330986,2411661
1419,2326821,2414536,2343414
1420,2326821,2415847,2331458
1421,2316581,2322531,2316580
1422,2316581,2316574,2329126
1423,2316581,2342800,2338828
1424,2316581,2321003,2331700
1425,2316581,2333410,2334921
1426,2316581,2316580,2327961
1427,2316581,2316574,2316580
1428,2316581,2332533,2334331
1429,2316581,2321003,2333412
1430,2316581,2322531,2328574
1431,2412838,2317014,2417569
1432,2412838,2329824,2340598
1433,2412838,2334162,2333377
1434,2412838,2337060,2329824
1435,2412838,2331284,2333273
1436,2412838,2416906,2341586
1437,2412838,2333273,2319556
1438,2412838,2334162,2416154
1439,2412838,2317014,2338868
1440,2412838,2319556,2336459
1441,2339109,2334896,2320634
1442,2339109,2416290,2417516
1443,2339109,2337597,2317250
1444,2339109,2328280,2337022
1445,2339109,2318110,2328280
1446,2339109,2337462,2417516
1447,2339109,2317250,2328280
1448,2339109,2329940,2337597
1449,2339109,2416290,2323426
1450,2339109,2336359,2333524
1451,2335017,2327763,2339729
1452,2335017,2319473,2411524
1453,2335017,2414237,2335367
1454,2335017,2323480,2336960
1455,2335017,2319473,2321753
1456,2335017,2326803,2335367
1457,2335017,2333505,2322252
1458,2335017,2416911,2315490
1459,2335017,2416911,2416284
1460,2335017,2336832,2322252
1461,2330921,2412229,2340052
1462,2330921,2339759,2340052
1463,2330921,2327670,2412555
1464,2330921,2338927,2413958
1465,2330921,2328332,2322410
1466,2330921,2338927,2325286
1467,2330921,2412229,2329356
1468,2330921,2412229,2413836
1469,2330921,2324383,2328332
1470,2330921,2318367,2328332
1471,2322730,2321003,2329131
1472,2322730,2316465,2411770
1473,2322730,2417278,2327674
1474,2322730,2417278,2414021
1475,2322730,2334815,2326442
1476,2322730,2334815,2326730
1477,2322730,2324489,2327961
1478,2322730,2322278,2315368
1479,2322730,2327961,2334815
1480,2322730,2328427,2326442
1481,2341163,2319181,2341267
1482,2341163,2340465,2322978
1483,2341163,2336104,2341459
1484,2341163,2318014,2416365
1485,2341163,2333968,2316758
1486,2341163,2319181,2333968
1487,2341163,2416365,2322978
1488,2341163,2316758,2340465
1489,2341163,2341267,2316440
1490,2341163,2414014,2337117
1491,2337068,2322869,2316392
1492,2337068,2342223,2343489
1493,2337068,2334656,2417789
1494,2337068,2411525,2327116
1495,2337068,2343683,2333817
1496,2337068,2316369,2334656
1497,2337068,2316911,2316369
1498,2337068,2316369,2417789
1499,2337068,2324763,2342283
1500,2337068,2316392,2337822
1501,2343214,2323168,2330099
1502,2343214,2334626,2342677
1503,2343214,2330099,2340333
1504,2343214,2415822,2324512
1505,2343214,2340333,2337989
1506,2343214,2337213,2324512
1507,2343214,2342677,2338728
1508,2343214,2319605,2339271
1509,2343214,2412269,2324678
1510,2343214,2342677,2412269
1511,2337071,2325171,2340615
1512,2337071,2339718,2322741
1513,2337071,2338064,2334599
1514,2337071,2340615,2411915
1515,2337071,2318737,2338361
1516,2337071,2325868,2334599
1517,2337071,2325830,2331181
1518,2337071,2338361,2336994
1519,2337071,2411915,2342945
1520,2337071,2336994,2341794
1521,2343218,2341534,2327789
1522,2343218,2341534,2414792
1523,2343218,2318518,2316738
1524,2343218,2317895,2416036
1525,2343218,2412221,2341534
1526,2343218,2341534,2320889
1527,2343218,2412221,2416036
1528,2343218,2331502,2416725
1529,2343218,2414792,2416036
1530,2343218,2327548,2329342
1531,2328884,2416391,2320437
1532,2328884,2323724,2320585
1533,2328884,2333204,2341428
1534,2328884,2332337,2330083
1535,2328884,2334289,2416391
1536,2328884,2327204,2323724
